,Adj Close,Adj Close,Adj Close,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT,AAPL,AMZN,MSFT
Date,,,,,,,,,,,,,,,,,,
2019-08-02,49.35444259643555,91.16200256347656,131.03831481933594,51.005001068115234,91.16200256347656,136.89999389648438,51.60749816894531,92.31800079345703,138.32000732421875,50.407501220703125,90.4010009765625,135.25999450683594,51.38249969482422,92.25350189208984,138.08999633789062,163448400,99124000,30791600
2019-08-05,46.77084732055664,88.25650024414062,126.54914093017578,48.334999084472656,88.25650024414062,132.2100067138672,49.662498474121094,89.43350219726562,133.92999267578125,48.14500045776367,87.43900299072266,130.77999877929688,49.497501373291016,88.51100158691406,133.3000030517578,209572000,121164000,42749600
2019-08-06,47.65623474121094,89.3915023803711,128.9229736328125,49.25,89.3915023803711,134.69000244140625,49.51750183105469,89.6884994506836,135.67999267578125,48.5099983215332,87.66999816894531,133.2100067138672,49.07749938964844,89.61150360107422,133.8000030517578,143299200,101406000,32696700
2019-08-07,48.14973831176758,89.66999816894531,129.48765563964844,49.7599983215332,89.66999816894531,135.27999877929688,49.88999938964844,89.94650268554688,135.64999389648438,48.45500183105469,87.8499984741211,131.8300018310547,48.852500915527344,88.69950103759766,133.7899932861328,133457600,90538000,33414500
2019-08-08,49.21171569824219,91.64450073242188,132.943115234375,50.85749816894531,91.64450073242188,138.88999938964844,50.88249969482422,91.71299743652344,138.99000549316406,49.84749984741211,89.90550231933594,135.92999267578125,50.04999923706055,90.30000305175781,136.60000610351562,108038000,74024000,27496500
2019-08-09,48.80619812011719,90.37899780273438,131.81362915039062,50.247501373291016,90.37899780273438,137.7100067138672,50.689998626708984,91.55449676513672,139.3800048828125,49.8224983215332,90.11100006103516,136.4600067138672,50.32500076293945,91.44750213623047,138.61000061035156,98478800,57596000,23466700
2019-08-12,48.682350158691406,89.24600219726562,129.97581481933594,50.119998931884766,89.24600219726562,135.7899932861328,50.51250076293945,90.04900360107422,137.86000061035156,49.787498474121094,88.8499984741211,135.24000549316406,49.904998779296875,89.79949951171875,137.07000732421875,89927600,58110000,20484300
2019-08-13,50.74397277832031,91.21700286865234,132.66552734375,52.24250030517578,91.21700286865234,138.60000610351562,53.03499984741211,91.58699798583984,138.8000030517578,50.119998931884766,89.0,135.0,50.255001068115234,89.1500015258789,136.0500030517578,188874000,79880000,25154600
2019-08-14,49.233577728271484,88.14800262451172,128.67037963867188,50.6875,88.14800262451172,133.97999572753906,51.61000061035156,89.78250122070312,136.9199981689453,50.647499084472656,87.86100006103516,133.6699981689453,50.790000915527344,89.65049743652344,136.36000061035156,146189600,97872000,32527300
2019-08-15,48.98830795288086,88.80599975585938,128.38229370117188,50.435001373291016,88.80599975585938,133.67999267578125,51.28499984741211,89.4000015258789,134.5800018310547,49.91749954223633,88.0979995727539,132.25,50.8650016784668,89.09950256347656,134.38999938964844,108909600,75182000,28074400
2019-08-16,50.14418029785156,89.62850189208984,130.73519897460938,51.625,89.62850189208984,136.1300048828125,51.790000915527344,90.14550018310547,136.4600067138672,50.959999084472656,89.22750091552734,134.72000122070312,51.06999969482422,89.64450073242188,134.8800048828125,110481600,60360000,24449100
2019-08-19,51.079071044921875,90.80599975585938,132.92481994628906,52.587501525878906,90.80599975585938,138.41000366210938,53.182498931884766,91.30000305175781,138.5500030517578,52.50749969482422,90.63050079345703,136.88999938964844,52.654998779296875,90.90399932861328,137.85000610351562,97654400,56326000,24355700
2019-08-20,51.08150100708008,90.06900024414062,131.82040405273438,52.59000015258789,90.06900024414062,137.25999450683594,53.337501525878906,90.84100341796875,138.7100067138672,52.58000183105469,89.99400329589844,137.24000549316406,52.720001220703125,90.7249984741211,138.2100067138672,107537200,38590000,21170800
2019-08-21,51.63515853881836,91.177001953125,133.2897186279297,53.15999984741211,91.177001953125,138.7899932861328,53.412498474121094,91.47899627685547,139.49000549316406,52.900001525878906,90.75,138.0,53.247501373291016,90.96949768066406,138.5500030517578,86141600,40636000,14970300
2019-08-22,51.59144592285156,90.23300170898438,132.3197479248047,53.1150016784668,90.23300170898438,137.77999877929688,53.61000061035156,91.47049713134766,139.1999969482422,52.6875,90.00499725341797,136.2899932861328,53.29750061035156,91.4000015258789,138.66000366210938,89014800,53070000,18697000
2019-08-23,49.20686721801758,87.48100280761719,128.10372924804688,50.65999984741211,87.48100280761719,133.38999938964844,53.01250076293945,90.24500274658203,138.35000610351562,50.25,87.2614974975586,132.8000030517578,52.35749816894531,89.65149688720703,137.19000244140625,187272000,105416000,38508600
2019-08-26,50.14175033569336,88.44349670410156,130.08212280273438,51.622501373291016,88.44349670410156,135.4499969482422,51.79750061035156,88.5,135.55999755859375,51.26499938964844,87.17549896240234,133.89999389648438,51.46500015258789,88.34549713134766,134.99000549316406,104174400,61600000,20312600
2019-08-27,49.575958251953125,88.09149932861328,130.3606414794922,51.040000915527344,88.09149932861328,135.74000549316406,52.13750076293945,88.97000122070312,136.72000122070312,50.88249969482422,87.33399963378906,134.66000366210938,51.96500015258789,88.7864990234375,136.38999938964844,103493200,60394000,23102100
2019-08-28,49.90863800048828,88.2125015258789,130.1877899169922,51.38249969482422,88.2125015258789,135.55999755859375,51.43000030517578,88.39299774169922,135.75999450683594,50.83000183105469,87.20249938964844,133.5500030517578,51.025001525878906,87.75,134.8800048828125,63755200,48394000,17393300
2019-08-29,50.75368881225586,89.31999969482422,132.64630126953125,52.252498626708984,89.31999969482422,138.1199951171875,52.33000183105469,89.92749786376953,138.44000244140625,51.665000915527344,88.86250305175781,136.91000366210938,52.125,89.1500015258789,137.25,83962000,60302000,20168700
2019-08-30,50.68812561035156,88.81449890136719,132.3966064453125,52.185001373291016,88.81449890136719,137.86000061035156,52.61249923706055,89.98699951171875,139.17999267578125,51.79999923706055,88.22850036621094,136.27000427246094,52.540000915527344,89.87449645996094,139.14999389648438,84573600,61174000,23940100
2019-09-03,49.949920654296875,89.49199676513672,130.6487274169922,51.42499923706055,89.49199676513672,136.0399932861328,51.744998931884766,90.04000091552734,137.1999969482422,51.05500030517578,88.4000015258789,135.6999969482422,51.60749816894531,88.5,136.61000061035156,80092000,70860000,18869300
2019-09-04,50.79739761352539,90.03099822998047,132.17575073242188,52.29750061035156,90.03099822998047,137.6300048828125,52.369998931884766,90.38150024414062,137.69000244140625,51.83000183105469,89.8115005493164,136.47999572753906,52.09749984741211,90.25,137.3000030517578,76752400,46482000,17995900
2019-09-05,51.79056930541992,92.03600311279297,134.4998321533203,53.31999969482422,92.03600311279297,140.0500030517578,53.49250030517578,92.0999984741211,140.3800048828125,52.877498626708984,90.77899932861328,138.75999450683594,53.0,91.09750366210938,139.11000061035156,95654800,66216000,26101800
2019-09-06,51.78570556640625,91.67549896240234,133.58749389648438,53.314998626708984,91.67549896240234,139.10000610351562,53.60499954223633,92.03250122070312,140.17999267578125,53.127498626708984,91.31999969482422,138.1999969482422,53.51250076293945,91.91100311279297,140.02999877929688,77449200,49938000,20824500
2019-09-09,52.006683349609375,91.56749725341797,132.0701141357422,53.54249954223633,91.56749725341797,137.52000427246094,54.11000061035156,92.5,139.75,52.76750183105469,91.23049926757812,136.4600067138672,53.709999084472656,92.05000305175781,139.58999633789062,109237600,59990000,25773900
2019-09-10,52.621036529541016,91.02749633789062,130.68716430664062,54.17499923706055,91.02749633789062,136.0800018310547,54.19499969482422,91.29049682617188,136.88999938964844,52.9275016784668,90.26699829101562,134.50999450683594,53.46500015258789,91.13749694824219,136.8000030517578,127111600,52278000,28903400
2019-09-11,54.29412841796875,91.14949798583984,130.72557067871094,55.897499084472656,91.14949798583984,136.1199951171875,55.9275016784668,91.6709976196289,136.27000427246094,54.432498931884766,90.4540023803711,135.08999633789062,54.51750183105469,90.60700225830078,135.91000366210938,177158400,48656000,24726100
2019-09-12,54.17272186279297,92.17749786376953,132.0701141357422,55.772499084472656,92.17749786376953,137.52000427246094,56.60499954223633,92.68299865722656,138.4199981689453,55.71500015258789,91.71399688720703,136.8699951171875,56.20000076293945,91.88150024414062,137.85000610351562,128906800,56470000,27010000
2019-09-13,53.11884307861328,91.96700286865234,131.87802124023438,54.6875,91.96700286865234,137.32000732421875,55.1974983215332,92.30599975585938,138.05999755859375,54.255001068115234,91.75849914550781,136.57000732421875,55.0,92.10050201416016,137.77999877929688,159053200,39426000,23363100
2019-09-16,53.39808654785156,90.39199829101562,130.92721557617188,54.974998474121094,90.39199829101562,136.3300018310547,55.032501220703125,91.28450012207031,136.6999969482422,54.38999938964844,90.01000213623047,135.66000366210938,54.432498931884766,91.20099639892578,135.8300018310547,84632400,73510000,16731400
2019-09-17,53.59235382080078,91.12750244140625,131.94525146484375,55.17499923706055,91.12750244140625,137.38999938964844,55.20500183105469,91.19950103759766,137.52000427246094,54.779998779296875,90.20500183105469,136.42999267578125,54.9900016784668,90.35399627685547,136.9600067138672,73274800,39648000,17814200
2019-09-18,54.09501266479492,90.87300109863281,133.03050231933594,55.692501068115234,90.87300109863281,138.52000427246094,55.712501525878906,91.10299682617188,138.6699981689453,54.86000061035156,89.7750015258789,136.52999877929688,55.26499938964844,90.85199737548828,137.36000061035156,101360000,50112000,23982100
2019-09-19,53.655487060546875,91.07499694824219,135.47938537597656,55.2400016784668,91.07499694824219,141.07000732421875,55.939998626708984,91.62850189208984,142.3699951171875,55.092498779296875,90.8949966430664,140.07000732421875,55.502498626708984,91.0510025024414,140.3000030517578,88242400,40630000,35772100
2019-09-20,52.87115478515625,89.70800018310547,133.9139862060547,54.432498931884766,89.70800018310547,139.44000244140625,55.63999938964844,91.53150177001953,141.64999389648438,54.36750030517578,89.0459976196289,138.25,55.345001220703125,91.08550262451172,141.00999450683594,221652400,106838000,39167300
2019-09-23,53.11155319213867,89.26499938964844,133.62594604492188,54.68000030517578,89.26499938964844,139.13999938964844,54.959999084472656,89.63500213623047,139.6300048828125,54.412498474121094,88.36599731445312,138.44000244140625,54.73749923706055,88.8499984741211,139.22999572753906,76662000,58446000,17139300
2019-09-24,52.8590087890625,87.08049774169922,131.93565368652344,54.41999816894531,87.08049774169922,137.3800048828125,55.622501373291016,89.7854995727539,140.69000244140625,54.29750061035156,86.77749633789062,136.8800048828125,55.25749969482422,89.53050231933594,140.36000061035156,124763200,92320000,29773200
2019-09-25,53.672489166259766,88.41649627685547,133.83717346191406,55.25749969482422,88.41649627685547,139.36000061035156,55.375,88.6500015258789,139.9600067138672,54.28499984741211,86.1500015258789,136.02999877929688,54.63750076293945,87.36799621582031,137.5,87613600,69864000,21382000
2019-09-26,53.39566421508789,86.99199676513672,134.01004028320312,54.97249984741211,86.99199676513672,139.5399932861328,55.23500061035156,88.16850280761719,140.17999267578125,54.70750045776367,86.57499694824219,138.44000244140625,55.0,88.1395034790039,139.44000244140625,75334000,70736000,17456600
2019-09-27,53.135833740234375,86.27249908447266,132.2717742919922,54.70500183105469,86.27249908447266,137.72999572753906,55.2400016784668,87.45600128173828,140.36000061035156,54.31999969482422,85.69100189208984,136.64999389648438,55.1349983215332,87.4000015258789,140.14999389648438,101408000,78144000,22477700
2019-09-30,54.38640213012695,86.79550170898438,133.52027893066406,55.99250030517578,86.79550170898438,139.02999877929688,56.14500045776367,86.87300109863281,139.22000122070312,55.1974983215332,85.46099853515625,137.77999877929688,55.224998474121094,86.34950256347656,138.0500030517578,103909600,52894000,17280900
2019-10-01,54.536956787109375,86.78250122070312,131.63795471191406,56.147499084472656,86.78250122070312,137.07000732421875,57.05500030517578,87.77999877929688,140.25,56.04999923706055,86.42050170898438,137.0,56.26750183105469,87.30000305175781,139.66000366210938,139223200,61690000,21466600
2019-10-02,53.169830322265625,85.6614990234375,129.31385803222656,54.7400016784668,85.6614990234375,134.64999389648438,55.89500045776367,86.44450378417969,136.3699951171875,54.48249816894531,85.25,133.5800018310547,55.76499938964844,86.38700103759766,136.25,138449200,66022000,30521700
2019-10-03,53.62149429321289,86.22100067138672,130.87921142578125,55.20500183105469,86.22100067138672,136.27999877929688,55.2400016784668,86.25,136.75,53.782501220703125,84.25299835205078,133.22000122070312,54.60749816894531,85.6500015258789,134.9499969482422,114426000,69364000,24132900
2019-10-04,55.124603271484375,86.98249816894531,132.64630126953125,56.752498626708984,86.98249816894531,138.1199951171875,56.872501373291016,87.02899932861328,138.25,55.97249984741211,85.96150207519531,136.4199981689453,56.40999984741211,86.3010025024414,136.75,138478800,49438000,22897700
2019-10-07,55.13674545288086,86.63300323486328,131.68592834472656,56.76499938964844,86.63300323486328,137.1199951171875,57.48249816894531,87.3915023803711,138.17999267578125,56.459999084472656,86.18499755859375,137.02000427246094,56.567501068115234,86.58149719238281,137.13999938964844,122306000,43094000,15303700
2019-10-08,54.490814208984375,85.27549743652344,130.2933807373047,56.099998474121094,85.27549743652344,135.6699981689453,57.01499938964844,86.3499984741211,137.75999450683594,56.08250045776367,85.25,135.6199951171875,56.45500183105469,86.12449645996094,137.0800018310547,111820000,50840000,25550500
2019-10-09,55.12946701049805,86.09950256347656,132.76158142089844,56.75749969482422,86.09950256347656,138.24000549316406,56.9474983215332,86.49749755859375,138.6999969482422,56.40999984741211,85.71800231933594,136.97000122070312,56.75749969482422,85.98049926757812,137.4600067138672,74770400,40870000,19749900
2019-10-10,55.87251663208008,86.01300048828125,133.58749389648438,57.522499084472656,86.01300048828125,139.10000610351562,57.61000061035156,86.91449737548828,139.6699981689453,56.82500076293945,85.6875,138.25,56.98249816894531,86.26200103759766,138.49000549316406,113013600,51504000,17654600
2019-10-11,57.358638763427734,86.59600067138672,134.14450073242188,59.0525016784668,86.59600067138672,139.67999267578125,59.40999984741211,87.27249908447266,141.02999877929688,58.07749938964844,86.49299621582031,139.5,58.23749923706055,87.14600372314453,140.1199951171875,166795600,65100000,25446000
2019-10-14,57.27606964111328,86.82150268554688,134.01962280273438,58.967498779296875,86.82150268554688,139.5500030517578,59.532501220703125,87.09449768066406,140.2899932861328,58.66749954223633,86.0999984741211,139.52000427246094,58.724998474121094,86.44550323486328,139.69000244140625,96427600,38204000,13304300
2019-10-15,57.14252471923828,88.36900329589844,135.9595947265625,58.83000183105469,88.36900329589844,141.57000732421875,59.412498474121094,88.82250213623047,141.7899932861328,58.720001220703125,87.03099822998047,139.80999755859375,59.09749984741211,87.10700225830078,140.05999755859375,87360000,62234000,19695700
2019-10-16,56.911827087402344,88.87149810791016,134.84556579589844,58.592498779296875,88.87149810791016,140.41000366210938,58.810001373291016,89.31199645996094,140.99000549316406,58.29999923706055,88.5260009765625,139.52999877929688,58.342498779296875,88.66649627685547,140.7899932861328,73903200,55268000,20751600
2019-10-17,57.13279724121094,89.3740005493164,134.1540985107422,58.81999969482422,89.3740005493164,139.69000244140625,59.037498474121094,89.94249725341797,141.4199981689453,58.380001068115234,89.10099792480469,139.02000427246094,58.772499084472656,89.82450103759766,140.9499969482422,67585200,52948000,21460600
2019-10-18,57.40719223022461,87.87550354003906,131.96446228027344,59.102500915527344,87.87550354003906,137.41000366210938,59.39500045776367,89.6989974975586,140.0,58.5724983215332,87.45999908447266,136.55999755859375,58.647499084472656,89.38999938964844,139.75999450683594,97433600,67250000,32273500
2019-10-21,58.40279769897461,89.28299713134766,132.94403076171875,60.127498626708984,89.28299713134766,138.42999267578125,60.247501373291016,89.29399871826172,138.5,59.33000183105469,88.25,137.00999450683594,59.380001068115234,88.48300170898438,138.4499969482422,87247200,42608000,20078200
2019-10-22,58.26924514770508,88.2864990234375,130.96563720703125,59.9900016784668,88.2864990234375,136.3699951171875,60.54999923706055,89.48899841308594,140.00999450683594,59.904998779296875,88.0999984741211,136.25999450683594,60.290000915527344,89.40750122070312,138.97000122070312,82293600,42234000,27431000
2019-10-23,59.051151275634766,88.1084976196289,131.80116271972656,60.79499816894531,88.1084976196289,137.24000549316406,60.810001373291016,88.50250244140625,137.4499969482422,60.30500030517578,87.0999984741211,135.61000061035156,60.525001525878906,88.06500244140625,136.8800048828125,75828800,42764000,29844600
2019-10-24,59.14828109741211,89.03900146484375,134.39419555664062,60.89500045776367,89.03900146484375,139.94000244140625,61.20000076293945,89.41699981689453,140.4199981689453,60.45249938964844,88.01349639892578,138.6699981689453,61.127498626708984,88.55449676513672,139.38999938964844,69275200,88922000,37029300
2019-10-25,59.87677001953125,88.06649780273438,135.15286254882812,61.64500045776367,88.06649780273438,140.72999572753906,61.682498931884766,88.21050262451172,141.13999938964844,60.720001220703125,84.75,139.1999969482422,60.790000915527344,84.87750244140625,139.33999633789062,73477200,192528000,25959700
2019-10-28,60.4765510559082,88.85399627685547,138.47576904296875,62.26250076293945,88.85399627685547,144.19000244140625,62.3125,88.93499755859375,145.6699981689453,61.68000030517578,87.125,143.50999450683594,61.85499954223633,87.40299987792969,144.39999389648438,96572800,74178000,35280100
2019-10-29,59.077850341796875,88.135498046875,137.1696319580078,60.8224983215332,88.135498046875,142.8300018310547,62.4375,88.8499984741211,144.5,60.64250183105469,87.79049682617188,142.64999389648438,62.24250030517578,88.7405014038086,144.0800018310547,142839600,45538000,20589500
2019-10-30,59.07057571411133,88.99949645996094,138.87908935546875,60.814998626708984,88.99949645996094,144.61000061035156,61.32500076293945,89.11900329589844,145.0,60.3025016784668,87.95600128173828,142.7899932861328,61.189998626708984,88.01200103759766,143.52000427246094,124522000,48988000,18496600
2019-10-31,60.4061279296875,88.83300018310547,137.6882781982422,62.189998626708984,88.83300018310547,143.3699951171875,62.29249954223633,89.5999984741211,144.92999267578125,59.314998626708984,88.5739974975586,142.99000549316406,61.810001373291016,88.79949951171875,144.89999389648438,139162000,55624000,24605100
2019-11-01,62.120506286621094,89.5719985961914,138.02438354492188,63.95500183105469,89.5719985961914,143.72000122070312,63.98249816894531,89.87249755859375,144.4199981689453,62.290000915527344,89.260498046875,142.97000122070312,62.3849983215332,89.40049743652344,144.25999450683594,151125200,55808000,33128400
2019-11-04,62.5284538269043,90.23300170898438,138.8214874267578,64.375,90.23300170898438,144.5500030517578,64.4625015258789,90.75299835205078,145.0,63.845001220703125,90.05049896240234,144.16000366210938,64.3324966430664,90.05049896240234,144.8300018310547,103272000,55438000,16912000
2019-11-05,62.438621520996094,90.08550262451172,138.73507690429688,64.28250122070312,90.08550262451172,144.4600067138672,64.54750061035156,90.51249694824219,145.02000427246094,64.08000183105469,89.69999694824219,143.91000366210938,64.26249694824219,90.45800018310547,144.97000122070312,79897600,37710000,18250200
2019-11-06,62.46532440185547,89.78849792480469,138.35089111328125,64.30999755859375,89.78849792480469,144.05999755859375,64.37249755859375,90.125,144.52000427246094,63.842498779296875,89.42900085449219,143.1999969482422,64.19249725341797,90.05000305175781,144.3699951171875,75864400,40596000,16575800
2019-11-07,63.186248779296875,89.41000366210938,138.54298400878906,64.85749816894531,89.41000366210938,144.25999450683594,65.0875015258789,90.29499816894531,144.8800048828125,64.52749633789062,89.17400360107422,143.77000427246094,64.68499755859375,90.18800354003906,143.83999633789062,94940400,53022000,17786700
2019-11-08,63.35918426513672,89.29399871826172,140.17559814453125,65.03500366210938,89.29399871826172,145.9600067138672,65.11000061035156,89.49400329589844,145.99000549316406,64.2125015258789,88.7020034790039,143.75999450683594,64.67250061035156,89.39450073242188,143.97999572753906,69986400,42466000,16732700
2019-11-11,63.86091613769531,88.5824966430664,140.31967163085938,65.55000305175781,88.5824966430664,146.11000061035156,65.61750030517578,89.0,146.4199981689453,64.56999969482422,88.35649871826172,144.72999572753906,64.57499694824219,88.9000015258789,145.33999633789062,81821200,38920000,14362600
2019-11-12,63.80246353149414,88.9000015258789,141.24163818359375,65.48999786376953,88.9000015258789,147.07000732421875,65.69750213623047,89.31099700927734,147.57000732421875,65.2300033569336,88.59549713134766,146.05999755859375,65.38749694824219,88.73300170898438,146.27999877929688,87388800,40752000,18641600
2019-11-13,64.41378784179688,87.65550231933594,141.4721221923828,66.11750030517578,87.65550231933594,147.30999755859375,66.19499969482422,88.75,147.4600067138672,65.26750183105469,87.36599731445312,146.27999877929688,65.28250122070312,88.66950225830078,146.74000549316406,102734400,59790000,16919200
2019-11-14,63.96809005737305,87.7300033569336,142.1923828125,65.66000366210938,87.7300033569336,148.05999755859375,66.22000122070312,88.32949829101562,148.41000366210938,65.5250015258789,87.47799682617188,147.0,65.9375,87.57150268554688,147.02000427246094,89182800,45296000,19729800
2019-11-15,64.72797393798828,86.97450256347656,144.0266876220703,66.44000244140625,86.97450256347656,149.97000122070312,66.44499969482422,88.08399963378906,149.99000549316406,65.75250244140625,86.64299774169922,148.27000427246094,65.91999816894531,88.00250244140625,148.92999267578125,100206400,78552000,23485700
2019-11-18,65.0543441772461,87.62650299072266,144.3820343017578,66.7750015258789,87.62650299072266,150.33999633789062,66.85749816894531,87.68499755859375,150.5500030517578,66.05750274658203,86.135498046875,148.97999572753906,66.44999694824219,86.91500091552734,150.07000732421875,86703200,56790000,21534000
2019-11-19,64.85707092285156,87.6395034790039,144.4300537109375,66.57250213623047,87.6395034790039,150.38999938964844,67.0,88.03399658203125,151.3300018310547,66.34750366210938,87.15149688720703,150.1999969482422,66.9749984741211,87.84950256347656,150.8800048828125,76167200,45416000,23935700
2019-11-20,64.10203552246094,87.27649688720703,144.1795196533203,65.79750061035156,87.27649688720703,149.6199951171875,66.5199966430664,88.1259994506836,150.83999633789062,65.0999984741211,86.70600128173828,148.4600067138672,66.38500213623047,87.45700073242188,150.30999755859375,106234400,55800000,25696800
2019-11-21,63.814632415771484,86.7354965209961,144.04461669921875,65.50250244140625,86.7354965209961,149.47999572753906,66.00250244140625,87.34349822998047,149.8000030517578,65.29499816894531,86.51799774169922,148.5,65.92250061035156,87.1500015258789,149.39999389648438,121395200,53258000,18576100
2019-11-22,63.75861358642578,87.28600311279297,144.15060424804688,65.44499969482422,87.28600311279297,149.58999633789062,65.79499816894531,87.32150268554688,150.3000030517578,65.20999908447266,86.55000305175781,148.82000732421875,65.64749908447266,86.95099639892578,150.07000732421875,65325200,49582000,15901800
2019-11-25,64.87654876708984,88.69200134277344,145.73095703125,66.59249877929688,88.69200134277344,151.22999572753906,66.61000061035156,88.87100219726562,151.35000610351562,65.62999725341797,87.66200256347656,149.9199981689453,65.67749786376953,87.6624984741211,150.0,84020400,69724000,22420900
2019-11-26,64.36993408203125,89.84700012207031,146.50184631347656,66.07250213623047,89.84700012207031,152.02999877929688,66.79000091552734,89.85150146484375,152.4199981689453,65.625,88.9175033569336,151.32000732421875,66.73500061035156,88.99600219726562,151.36000061035156,105207600,63624000,24620100
2019-11-27,65.23457336425781,90.92549896240234,146.78135681152344,66.95999908447266,90.92549896240234,152.32000732421875,66.99500274658203,91.2249984741211,152.5,66.32749938964844,89.8655014038086,151.52000427246094,66.3949966430664,90.05000305175781,152.3300018310547,65235600,60512000,15184400
2019-11-29,65.09087371826172,90.04000091552734,145.8755340576172,66.8125,90.04000091552734,151.3800048828125,67.0,91.2344970703125,152.3000030517578,66.4749984741211,90.03949737548828,151.27999877929688,66.6500015258789,90.88899993896484,152.10000610351562,46617600,38468000,11977300
2019-12-02,64.33826446533203,89.08000183105469,144.112060546875,66.04000091552734,89.08000183105469,149.5500030517578,67.0625,90.27749633789062,151.8300018310547,65.86250305175781,88.13400268554688,148.32000732421875,66.81749725341797,90.22000122070312,151.80999755859375,94487200,78512000,27418400
2019-12-03,63.19112014770508,88.49800109863281,143.8807830810547,64.86250305175781,88.49800109863281,149.30999755859375,64.88249969482422,88.64350128173828,149.42999267578125,64.07250213623047,87.36150360107422,146.64999389648438,64.57749938964844,88.0,147.49000549316406,114430400,67618000,24066000
2019-12-04,63.74887466430664,88.03450012207031,144.4011688232422,65.43499755859375,88.03450012207031,149.85000610351562,65.82749938964844,89.45449829101562,150.17999267578125,65.16999816894531,88.01100158691406,149.1999969482422,65.26750183105469,88.70050048828125,150.13999938964844,67181600,53402000,17574700
2019-12-05,64.68414306640625,87.02400207519531,144.47825622558594,66.3949966430664,87.02400207519531,149.92999267578125,66.47250366210938,88.17500305175781,150.32000732421875,65.68250274658203,87.0,149.47999572753906,65.94750213623047,88.17500305175781,150.0500030517578,74424400,56476000,17869100
2019-12-06,65.93358612060547,87.58000183105469,146.23204040527344,67.67749786376953,87.58000183105469,151.75,67.75,87.72000122070312,151.8699951171875,66.82499694824219,87.00650024414062,150.27000427246094,66.87000274658203,87.55999755859375,150.99000549316406,106075600,62348000,16403500
2019-12-09,65.010498046875,87.47550201416016,145.85621643066406,66.7300033569336,87.47550201416016,151.36000061035156,67.69999694824219,88.34449768066406,152.2100067138672,66.22750091552734,87.28050231933594,150.91000366210938,67.5,87.53299713134766,151.07000732421875,128042400,48856000,16687400
2019-12-10,65.39044952392578,86.96050262451172,145.63462829589844,67.12000274658203,86.96050262451172,151.1300048828125,67.51750183105469,87.53350067138672,151.88999938964844,66.46499633789062,86.75,150.75999450683594,67.1500015258789,87.37000274658203,151.2899932861328,90420400,50286000,16476100
2019-12-11,65.94820404052734,87.43599700927734,146.1838836669922,67.69249725341797,87.43599700927734,151.6999969482422,67.7750015258789,87.5,151.8699951171875,67.125,86.7854995727539,150.3300018310547,67.20249938964844,87.08350372314453,151.5399932861328,78756800,41952000,18856600
2019-12-12,66.11624908447266,88.0165023803711,147.66790771484375,67.86499786376953,88.0165023803711,153.24000549316406,68.13999938964844,88.19999694824219,153.44000244140625,66.83000183105469,87.27200317382812,151.02000427246094,66.94499969482422,87.5,151.64999389648438,137310400,61918000,24612100
2019-12-13,67.01497650146484,88.0469970703125,148.91094970703125,68.7874984741211,88.0469970703125,154.52999877929688,68.82499694824219,88.44950103759766,154.88999938964844,67.73249816894531,87.75,152.8300018310547,67.86499786376953,88.25,153.0,133587600,54914000,23845400
2019-12-16,68.16212463378906,88.46050262451172,149.8745880126953,69.96499633789062,88.46050262451172,155.52999877929688,70.19750213623047,88.4749984741211,155.89999389648438,69.24500274658203,87.85250091552734,154.82000732421875,69.25,88.3499984741211,155.11000061035156,128186000,62904000,24144200
2019-12-17,68.29609680175781,89.53299713134766,149.06515502929688,70.10250091552734,89.53299713134766,154.69000244140625,70.44249725341797,89.5999984741211,155.7100067138672,69.69999694824219,88.86949920654297,154.4499969482422,69.89250183105469,88.90049743652344,155.4499969482422,114158400,72888000,25425600
2019-12-18,68.1329116821289,89.20149993896484,148.7567901611328,69.93499755859375,89.20149993896484,154.3699951171875,70.4749984741211,89.91000366210938,155.47999572753906,69.77999877929688,89.11799621582031,154.17999267578125,69.94999694824219,89.7509994506836,154.3000030517578,116028400,67028000,24129200
2019-12-19,68.20110321044922,89.61399841308594,150.04808044433594,70.00499725341797,89.61399841308594,155.7100067138672,70.29499816894531,89.64949798583984,155.77000427246094,69.73750305175781,88.7030029296875,153.75,69.875,89.0250015258789,154.0,98369200,53056000,24958900
2019-12-20,68.05986785888672,89.32499694824219,151.686279296875,69.86000061035156,89.32499694824219,157.41000366210938,70.6624984741211,90.14849853515625,158.49000549316406,69.63999938964844,89.12249755859375,156.2899932861328,70.55750274658203,89.98100280761719,157.35000610351562,275978000,103016000,53477500
2019-12-23,69.17046356201172,89.6500015258789,151.686279296875,71.0,89.6500015258789,157.41000366210938,71.0625,89.6500015258789,158.1199951171875,70.09249877929688,89.22550201416016,157.27000427246094,70.13249969482422,89.41300201416016,158.1199951171875,98572000,42728000,17718200
2019-12-24,69.23624420166016,89.46050262451172,151.65733337402344,71.06749725341797,89.46050262451172,157.3800048828125,71.22250366210938,89.77850341796875,157.7100067138672,70.7300033569336,89.37899780273438,157.1199951171875,71.17250061035156,89.69049835205078,157.47999572753906,48478800,17626000,8989200
